deal_event_id,member_deal_ids,acquirer,target,company,src,Currency,Final_Classification,Classification_Confidence,Eligibility,InnovationDeal,is_primary_innovation,is_alternative,completion_year,calendar_year,RelativeYear,Revenue_m,Operating_Income_m,Net_Income_m,Total_Assets_m,Total_Debt_m,R_and_D_Expense_m,ROA_pct,Operating_Margin_pct,Leverage_pct,log_assets,leverage
EVT-987DB496,TRT-0039,Eurofins Scientific SE,AROS Applied Biotechnology AS,Eurofins Scientific SE (ERF FP) - Standardized,treatment,EUR,Alternative-rationale,Medium,Broader (majority control-transfer),0,0,1,2013,2007,-6,,,,612.025,173.344,,16.4509,105.8926,28.32302602017891,6.416773131351204,28.32302602017891
EVT-987DB496,TRT-0039,Eurofins Scientific SE,AROS Applied Biotechnology AS,Eurofins Scientific SE (ERF FP) - Standardized,treatment,EUR,Alternative-rationale,Medium,Broader (majority control-transfer),0,0,1,2013,2008,-5,,,,734.01,289.736,,33.0994,93.769,39.47303170256536,6.598522652499912,39.47303170256536
EVT-987DB496,TRT-0039,Eurofins Scientific SE,AROS Applied Biotechnology AS,Eurofins Scientific SE (ERF FP) - Standardized,treatment,EUR,Alternative-rationale,Medium,Broader (majority control-transfer),0,0,1,2013,2009,-4,640.073,37.521,-11.234,659.299,238.075,,13.7289,110.6946,36.110323237256544,6.491177149357903,36.110323237256544
EVT-987DB496,TRT-0039,Eurofins Scientific SE,AROS Applied Biotechnology AS,Eurofins Scientific SE (ERF FP) - Standardized,treatment,EUR,Alternative-rationale,Medium,Broader (majority control-transfer),0,0,1,2013,2010,-3,680.333,61.971,23.4,736.161,276.718,,13.1527,108.0344,37.58933168152076,6.601448844806583,37.58933168152076
EVT-987DB496,TRT-0039,Eurofins Scientific SE,AROS Applied Biotechnology AS,Eurofins Scientific SE (ERF FP) - Standardized,treatment,EUR,Alternative-rationale,Medium,Broader (majority control-transfer),0,0,1,2013,2011,-2,828.934,91.366,55.407,1074.575,434.67699999999996,,13.426,108.3867,40.45106204778633,6.979680513553599,40.45106204778633
EVT-987DB496,TRT-0039,Eurofins Scientific SE,AROS Applied Biotechnology AS,Eurofins Scientific SE (ERF FP) - Standardized,treatment,EUR,Alternative-rationale,Medium,Broader (majority control-transfer),0,0,1,2013,2012,-1,1043.963,124.738,65.924,1159.096,435.11899999999997,,5.9027493305862855,11.948507753627283,37.53951355194047,7.055395669935419,37.53951355194047
EVT-987DB496,TRT-0039,Eurofins Scientific SE,AROS Applied Biotechnology AS,Eurofins Scientific SE (ERF FP) - Standardized,treatment,EUR,Alternative-rationale,Medium,Broader (majority control-transfer),0,0,1,2013,2013,0,1225.572,151.279,72.18,1497.016,684.103,,5.43501177661183,12.343542443854789,45.697774773282305,7.311229072405264,45.697774773282305
EVT-987DB496,TRT-0039,Eurofins Scientific SE,AROS Applied Biotechnology AS,Eurofins Scientific SE (ERF FP) - Standardized,treatment,EUR,Alternative-rationale,Medium,Broader (majority control-transfer),0,0,1,2013,2014,1,1410.227,174.39,79.104,1873.19,710.232,,4.694312454490912,12.366094252911056,37.91564123233628,7.535398138836884,37.91564123233628
EVT-987DB496,TRT-0039,Eurofins Scientific SE,AROS Applied Biotechnology AS,Eurofins Scientific SE (ERF FP) - Standardized,treatment,EUR,Alternative-rationale,Medium,Broader (majority control-transfer),0,0,1,2013,2015,2,1950.074,235.358,87.316,3699.833,1710.0330000000001,0.0,3.133523762597068,12.069183015618894,46.219194217684965,8.21604296247856,46.219194217684965
EVT-987DB496,TRT-0039,Eurofins Scientific SE,AROS Applied Biotechnology AS,Eurofins Scientific SE (ERF FP) - Standardized,treatment,EUR,Alternative-rationale,Medium,Broader (majority control-transfer),0,0,1,2013,2016,3,2536.608,317.946,173.997,4129.415,1383.878,0.0,4.4447946980348565,12.534297770881428,33.51268884333495,8.325891029433164,33.51268884333495
EVT-987DB496,TRT-0039,Eurofins Scientific SE,AROS Applied Biotechnology AS,Eurofins Scientific SE (ERF FP) - Standardized,treatment,EUR,Alternative-rationale,Medium,Broader (majority control-transfer),0,0,1,2013,2017,4,2971.417,349.452,216.771,5832.307,2216.33,0.0,4.352078887565824,11.76044964405871,38.00091456091046,8.671167912906594,38.00091456091046
EVT-987DB496,TRT-0039,Eurofins Scientific SE,AROS Applied Biotechnology AS,Eurofins Scientific SE (ERF FP) - Standardized,treatment,EUR,Alternative-rationale,Medium,Broader (majority control-transfer),0,0,1,2013,2018,5,3781.148,430.573,223.944,7205.448,3157.2439999999997,0.0,3.4353153591243273,11.387361721889752,43.81745590281131,8.882592685542917,43.81745590281131
EVT-987DB496,TRT-0039,Eurofins Scientific SE,AROS Applied Biotechnology AS,Eurofins Scientific SE (ERF FP) - Standardized,treatment,EUR,Alternative-rationale,Medium,Broader (majority control-transfer),0,0,1,2013,2019,6,4562.8,457.9,195.2,7823.1,3541.7000000000003,0.0,2.597722680860453,10.035504514771631,45.272334496555075,8.96483617442327,45.272334496555075
EVT-987DB496,TRT-0039,Eurofins Scientific SE,AROS Applied Biotechnology AS,Eurofins Scientific SE (ERF FP) - Standardized,treatment,EUR,Alternative-rationale,Medium,Broader (majority control-transfer),0,0,1,2013,2020,7,5438.8,938.6,539.4,8575.5,3154.7,0.0,6.5786103691778575,17.257483268368023,36.78735933764795,9.056664579372136,36.78735933764795
EVT-987DB496,TRT-0039,Eurofins Scientific SE,AROS Applied Biotechnology AS,Eurofins Scientific SE (ERF FP) - Standardized,treatment,EUR,Alternative-rationale,Medium,Broader (majority control-transfer),0,0,1,2013,2021,8,6717.7,1395.7,782.6,9332.3,2754.1,0.0,8.740325444778254,20.776456227577892,29.51148162832314,9.141236780074237,29.51148162832314
EVT-987DB496,TRT-0039,Eurofins Scientific SE,AROS Applied Biotechnology AS,Eurofins Scientific SE (ERF FP) - Standardized,treatment,EUR,Alternative-rationale,Medium,Broader (majority control-transfer),0,0,1,2013,2022,9,6712.1,953.3,610.2,10083.5,3325.5,0.0,6.285602447491219,14.2027085412911,32.97962017156741,9.218655703579897,32.97962017156741
EVT-987DB496,TRT-0039,Eurofins Scientific SE,AROS Applied Biotechnology AS,Eurofins Scientific SE (ERF FP) - Standardized,treatment,EUR,Alternative-rationale,Medium,Broader (majority control-transfer),0,0,1,2013,2023,10,6514.6,764.9,310.2,10888.6,3926.7,,2.9582159154305008,11.741319497743529,36.06248737211395,9.295471649352303,36.06248737211395
EVT-9C1990C9,CTL-0234,F. Hoffmann-La Roche Ltd,Trophos SA,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2006,-9,,,,46246.9345,5122.8731,,10.9742,,11.0772,10.741750459662802,11.0772
EVT-9C1990C9,CTL-0234,F. Hoffmann-La Roche Ltd,Trophos SA,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2007,-8,,,,47194.0365,4144.5615,,12.7932,,8.782,10.762022818252419,8.782
EVT-9C1990C9,CTL-0234,F. Hoffmann-La Roche Ltd,Trophos SA,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2008,-7,,,,51022.0421,2741.9092,,11.6275,,5.374,10.840013016375009,5.374
EVT-9C1990C9,CTL-0234,F. Hoffmann-La Roche Ltd,Trophos SA,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2009,-6,32497.6493,11343.1378,5157.1161,50285.651,28604.7901,6326.4776,10.3336,34.9045,56.8846,10.825475047001401,56.8846
EVT-9C1990C9,CTL-0234,F. Hoffmann-La Roche Ltd,Trophos SA,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2010,-5,34453.1301,12649.6757,6289.2765,48884.4092,24080.0979,6584.6534,12.7831,36.7156,49.2593,10.797213794359939,49.2593
EVT-9C1990C9,CTL-0234,F. Hoffmann-La Roche Ltd,Trophos SA,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2011,-4,34572.3838,11991.531,7594.6905,50615.0481,22072.9812,6576.1582,15.2419,34.6853,43.6095,10.832004204343573,43.6095
EVT-9C1990C9,CTL-0234,F. Hoffmann-La Roche Ltd,Trophos SA,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2012,-3,37753.4314,16312.1082,7822.1851,53693.5607,20372.8654,7062.951,14.918,43.207,37.9428,10.891048360830158,37.9428
EVT-9C1990C9,CTL-0234,F. Hoffmann-La Roche Ltd,Trophos SA,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2013,-2,38014.7333,13774.8556,9072.1779,50736.538,15215.1668,7115.3699,17.5846,36.2356,29.9886,10.834401600632345,29.9886
EVT-9C1990C9,CTL-0234,F. Hoffmann-La Roche Ltd,Trophos SA,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2014,-1,39080.9033,13987.3436,7684.105,62812.9108,21381.6678,7397.5567,13.5534,35.7907,34.0402,11.047915917313649,34.0402
EVT-9C1990C9,CTL-0234,F. Hoffmann-La Roche Ltd,Trophos SA,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2015,0,45102.5231,17114.5082,8302.9113,69745.7535,21404.3598,8856.5636,11.7156,37.9458,30.6891,11.152611816109815,30.6891
EVT-9C1990C9,CTL-0234,F. Hoffmann-La Roche Ltd,Trophos SA,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2016,1,46405.4447,15546.7782,8786.352,71603.3517,20837.2008,9216.6777,12.5519,33.5021,29.1009,11.17889716330563,29.1009
EVT-9C1990C9,CTL-0234,F. Hoffmann-La Roche Ltd,Trophos SA,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2017,2,48000.9261,15787.4676,7774.855,65509.1795,16198.7329,8061.2448,11.2486,32.8899,24.7274,11.089945556842112,24.7274
EVT-9C1990C9,CTL-0234,F. Hoffmann-La Roche Ltd,Trophos SA,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2018,3,49226.8482,16753.8935,9092.6698,69761.7249,16676.9945,9694.5179,13.5315,34.0341,23.9057,11.152840784481302,23.9057
EVT-9C1990C9,CTL-0234,F. Hoffmann-La Roche Ltd,Trophos SA,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2019,4,55266.0919,19058.9163,12135.5943,76569.5302,14359.0331,10720.3594,16.7034,34.4857,18.7529,11.245954498526116,18.7529
EVT-9C1990C9,CTL-0234,F. Hoffmann-La Roche Ltd,Trophos SA,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2020,5,54491.2983,18481.4288,13355.8478,79598.4317,14241.002,11740.4395,16.8943,33.9163,17.8911,11.284749669377076,17.8911
EVT-9C1990C9,CTL-0234,F. Hoffmann-La Roche Ltd,Trophos SA,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2021,6,58106.143,18817.854,12888.6255,88961.3734,31368.7688,12973.7478,15.6118,32.3853,35.2611,11.39595754776452,35.2611
EVT-9C1990C9,CTL-0234,F. Hoffmann-La Roche Ltd,Trophos SA,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2022,7,63027.9569,21360.1778,12371.3319,89271.6186,26881.4403,14339.4304,13.7653,33.89,30.112,11.39943889552018,30.112
EVT-9C1990C9,CTL-0234,F. Hoffmann-La Roche Ltd,Trophos SA,Roche Holding AG,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2015,2023,8,60450.3466,19847.3636,11837.6266,97435.5289,33152.722,13945.0907,12.8743,32.8325,34.0253,11.48694619621771,34.0253
EVT-A208BBB7,CTL-0055,Zentiva Group AS,Creo Pharma Ltd (Inactive),Zentiva Group AS,control,EUR,Alternative-rationale,Medium,Strict (100%),0,0,1,2019,2010,-9,53.7796,50.7853,82.522,550.5874,,,,94.4323,,6.310985708320254,
EVT-A208BBB7,CTL-0055,Zentiva Group AS,Creo Pharma Ltd (Inactive),Zentiva Group AS,control,EUR,Alternative-rationale,Medium,Strict (100%),0,0,1,2019,2011,-8,46.0918,30.5439,36.3982,530.8315,0.0605,,6.5519,66.2676,0.0114,6.274444645083077,0.0114
EVT-A208BBB7,CTL-0055,Zentiva Group AS,Creo Pharma Ltd (Inactive),Zentiva Group AS,control,EUR,Alternative-rationale,Medium,Strict (100%),0,0,1,2019,2012,-7,49.043,43.6119,61.2034,609.2556,0.8076,,10.6791,88.9259,0.1325,6.412237884092125,0.1325
EVT-A208BBB7,CTL-0055,Zentiva Group AS,Creo Pharma Ltd (Inactive),Zentiva Group AS,control,EUR,Alternative-rationale,Medium,Strict (100%),0,0,1,2019,2013,-6,48.6755,-3.7446,55.8141,606.604,0.4217,,9.0945,-7.6929,0.0695,6.407876189363963,0.0695
EVT-A208BBB7,CTL-0055,Zentiva Group AS,Creo Pharma Ltd (Inactive),Zentiva Group AS,control,EUR,Alternative-rationale,Medium,Strict (100%),0,0,1,2019,2014,-5,46.6053,-6.4969,4.9111,590.3866,0.1138,,0.8207,-13.9402,0.0193,6.380777576551729,0.0193
EVT-A208BBB7,CTL-0055,Zentiva Group AS,Creo Pharma Ltd (Inactive),Zentiva Group AS,control,EUR,Alternative-rationale,Medium,Strict (100%),0,0,1,2019,2015,-4,47.3759,-5.9066,7.3487,515.4891,,,1.3234,-12.4675,,6.245116158713582,
EVT-A208BBB7,CTL-0055,Zentiva Group AS,Creo Pharma Ltd (Inactive),Zentiva Group AS,control,EUR,Alternative-rationale,Medium,Strict (100%),0,0,1,2019,2016,-3,43.092,-6.7477,9.9192,530.3736,,,1.8976,-15.6588,,6.273581663877242,
EVT-A208BBB7,CTL-0055,Zentiva Group AS,Creo Pharma Ltd (Inactive),Zentiva Group AS,control,EUR,Alternative-rationale,Medium,Strict (100%),0,0,1,2019,2017,-2,44.2803,-8.793,11.4095,587.4154,,,2.0474,-19.8576,,6.375732235649319,
EVT-ADD6C92A,TRT-0043,Biodexa Ltd,"Q Chip, Ltd.",Biodexa Pharmaceuticals Plc (BDRX LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2014,2011,-3,0.0,-4.4787,-4.7173,6.4058,5.8733,1.5582,-73.64107527553155,,91.6869,1.8572038299690241,91.6869
EVT-ADD6C92A,TRT-0043,Biodexa Ltd,"Q Chip, Ltd.",Biodexa Pharmaceuticals Plc (BDRX LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2014,2012,-2,0.0,-4.9427,-4.9255,2.7335,6.7075,2.036,-105.4661,,245.385,1.005582839352917,245.385
EVT-ADD6C92A,TRT-0043,Biodexa Ltd,"Q Chip, Ltd.",Biodexa Pharmaceuticals Plc (BDRX LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2014,2013,-1,0.1732,-5.2995,-4.8107,6.216,4.0451,2.2675,-110.453,-3060.5442,65.0754,1.8271266130653463,65.0754
EVT-ADD6C92A,TRT-0043,Biodexa Ltd,"Q Chip, Ltd.",Biodexa Pharmaceuticals Plc (BDRX LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2014,2014,0,0.1948,-10.7497,-10.947,60.0873,2.5483,6.7491,-34.0375,-6170.0637,4.241,4.095798504735239,4.241
EVT-ADD6C92A,TRT-0043,Biodexa Ltd,"Q Chip, Ltd.",Biodexa Pharmaceuticals Plc (BDRX LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2014,2015,1,1.8941,-14.5055,-13.9118,86.8379,2.6441,8.1551,-18.245,-939.4909,3.0449,4.464043162313271,3.0449
EVT-ADD6C92A,TRT-0043,Biodexa Ltd,"Q Chip, Ltd.",Biodexa Pharmaceuticals Plc (BDRX LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2014,2016,2,8.4755,-23.4347,-24.6835,66.3531,2.5259,8.1829,-33.4001,-441.3549,3.8067,4.194990481615944,3.8067
EVT-ADD6C92A,TRT-0043,Biodexa Ltd,"Q Chip, Ltd.",Biodexa Pharmaceuticals Plc (BDRX LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2014,2017,3,8.6742,-18.369,-18.3393,55.3739,7.3638,11.6276,-30.3343,-231.8636,13.2984,4.014108363608178,13.2984
EVT-ADD6C92A,TRT-0043,Biodexa Ltd,"Q Chip, Ltd.",Biodexa Pharmaceuticals Plc (BDRX LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2014,2018,4,2.1903,,-16.987,,,,,,,,
EVT-ADD6C92A,TRT-0043,Biodexa Ltd,"Q Chip, Ltd.",Biodexa Pharmaceuticals Plc (BDRX LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2014,2019,5,0.7687,-12.9079,-11.5017,36.4913,7.1837,8.9448,-31.519019601932516,-1679.2285,19.686,3.597073876012717,19.686
EVT-ADD6C92A,TRT-0043,Biodexa Ltd,"Q Chip, Ltd.",Biodexa Pharmaceuticals Plc (BDRX LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2014,2020,6,0.3859,-12.2609,-24.9662,10.9621,0.2903,6.8275,-109.0047,-6717.2012,2.6485,2.394443869005231,2.6485
EVT-ADD6C92A,TRT-0043,Biodexa Ltd,"Q Chip, Ltd.",Biodexa Pharmaceuticals Plc (BDRX LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2014,2021,7,0.6725,-8.1872,-6.3524,15.3502,0.9106,5.4147,-48.0422,-1210.7266,5.932,2.7311285032642862,5.932
EVT-ADD6C92A,TRT-0043,Biodexa Ltd,"Q Chip, Ltd.",Biodexa Pharmaceuticals Plc (BDRX LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2014,2022,8,0.82,-10.4621,-8.9816,6.2404,0.7048,5.9959,-83.0459,-1277.8255,11.2941,1.8310442828909572,11.2941
EVT-ADD6C92A,TRT-0043,Biodexa Ltd,"Q Chip, Ltd.",Biodexa Pharmaceuticals Plc (BDRX LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2014,2023,9,0.4382,,-8.1415,,,2.5889,,,,,
EVT-C0FD3AA5,TRT-0038,GSK plc.,ReiThera Srl,GSK PLC (GSK LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2013,2006,-7,,,,37514.8032,8059.9644,,21.7255,32.9343,21.4848,10.53249088606443,21.4848
EVT-C0FD3AA5,TRT-0038,GSK plc.,ReiThera Srl,GSK PLC (GSK LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2013,2007,-6,,,,,14372.2977,,,33.8748,34.0967,,34.0967
EVT-C0FD3AA5,TRT-0038,GSK plc.,ReiThera Srl,GSK PLC (GSK LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2013,2008,-5,,,,41149.0701,16908.5878,,,32.252,41.0911,10.624956608037001,41.0911
EVT-C0FD3AA5,TRT-0038,GSK plc.,ReiThera Srl,GSK PLC (GSK LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2013,2009,-4,31852.9222,9972.0037,6210.4665,48296.3908,18318.1938,4436.3683,13.4484,30.2735,37.9287,10.785112112210959,37.9287
EVT-C0FD3AA5,TRT-0038,GSK plc.,ReiThera Srl,GSK PLC (GSK LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2013,2010,-3,33112.4809,6050.5618,1905.6704,49259.908,17613.654,4623.0584,3.8405,13.5355,35.7566,10.804865804031698,35.7566
EVT-C0FD3AA5,TRT-0038,GSK plc.,ReiThera Srl,GSK PLC (GSK LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2013,2011,-2,31564.1246,9666.2034,6063.4191,49159.7006,17831.76,4396.8721,12.6299,28.5975,36.2731,10.802829473344094,36.2731
EVT-C0FD3AA5,TRT-0038,GSK plc.,ReiThera Srl,GSK PLC (GSK LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2013,2012,-1,32595.1901,9646.2327,5548.2487,51052.0877,22524.8984,4419.854,10.8986,27.8499,44.1214,10.840601717957409,44.1214
EVT-C0FD3AA5,TRT-0038,GSK plc.,ReiThera Srl,GSK PLC (GSK LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2013,2013,0,31221.028,8845.0745,6403.2261,50561.8011,21919.4046,4119.2203,13.0099,26.6704,43.3517,10.830951651208407,43.3517
EVT-C0FD3AA5,TRT-0038,GSK plc.,ReiThera Srl,GSK PLC (GSK LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2013,2014,1,28547.6471,7446.5109,3419.8607,52345.7216,24187.8929,3952.1975,6.6621,15.5568,46.208,10.865625486120276,46.208
EVT-C0FD3AA5,TRT-0038,GSK plc.,ReiThera Srl,GSK PLC (GSK LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2013,2015,2,32954.9709,7646.7434,11601.6706,72471.3201,22552.5389,4321.3537,17.9007,43.3432,31.1193,11.190946177750861,31.1193
EVT-C0FD3AA5,TRT-0038,GSK plc.,ReiThera Srl,GSK PLC (GSK LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2013,2016,3,34143.3059,9044.8114,1116.5225,69152.8345,21993.2256,4295.9181,1.6209,9.5055,31.8038,11.144074326852957,31.8038
EVT-C0FD3AA5,TRT-0038,GSK plc.,ReiThera Srl,GSK PLC (GSK LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2013,2017,4,34461.5002,8567.9971,1748.9902,63425.1076,19224.0589,4460.3817,2.6537,14.2516,30.3099,11.057615080957964,30.3099
EVT-C0FD3AA5,TRT-0038,GSK plc.,ReiThera Srl,GSK PLC (GSK LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2013,2018,5,34834.0901,9319.6816,4094.7376,64627.0727,29009.059,4271.0498,6.3313,18.0526,44.8869,11.076388684023684,44.8869
EVT-C0FD3AA5,TRT-0038,GSK plc.,ReiThera Srl,GSK PLC (GSK LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2013,2019,6,38495.6256,9304.0029,5297.5108,94127.2594,36034.1619,5021.5157,6.7437,20.5131,38.2824,11.452402969063765,38.2824
EVT-C0FD3AA5,TRT-0038,GSK plc.,ReiThera Srl,GSK PLC (GSK LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2013,2020,7,38366.8244,9274.6923,6468.5438,89812.9719,30316.9448,5263.4976,7.1807,23.1473,33.7556,11.405484697087326,33.7556
EVT-C0FD3AA5,TRT-0038,GSK plc.,ReiThera Srl,GSK PLC (GSK LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2013,2021,8,28732.6186,6664.2549,5101.7384,94032.9444,28735.4255,5382.1305,5.4973,17.6263,30.5589,11.451400472191482,30.5589
EVT-C0FD3AA5,TRT-0038,GSK plc.,ReiThera Srl,GSK PLC (GSK LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2013,2022,9,34401.1243,8708.2099,17545.465,67934.4887,23704.6705,6045.1846,21.4809,21.9752,34.8934,11.126299118318185,34.8934
EVT-C0FD3AA5,TRT-0038,GSK plc.,ReiThera Srl,GSK PLC (GSK LN) - Adjusted,treatment,EUR,High-confidence innovation-driven,High,Broader (majority control-transfer),1,1,0,2013,2023,10,34880.1114,9290.4755,5667.6731,68065.8727,20784.8639,6695.8589,8.2719,22.2764,30.5364,11.128231231431997,30.5364
EVT-CAB0E0C4,CTL-0198,Ethypharm S.A,Ethypharm UK Ltd,Ethypharm SAS,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2015,2009,-6,116.4379,8.4655,0.1012,127.4545,,,,7.2704,,4.84775943816272,
EVT-CAB0E0C4,CTL-0198,Ethypharm S.A,Ethypharm UK Ltd,Ethypharm SAS,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2015,2010,-5,129.9924,15.2502,16.9249,141.3872,,,12.5909,11.7316,,4.95150222602694,
EVT-CAB0E0C4,CTL-0198,Ethypharm S.A,Ethypharm UK Ltd,Ethypharm SAS,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2015,2011,-4,147.022,20.0358,20.7002,146.7871,,,14.3664,13.6277,,4.98898323765981,
EVT-CAB0E0C4,CTL-0198,Ethypharm S.A,Ethypharm UK Ltd,Ethypharm SAS,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2015,2012,-3,155.9248,24.7636,24.8551,174.7173,,,15.4618,15.8817,,5.163169239140434,
EVT-CAB0E0C4,CTL-0198,Ethypharm S.A,Ethypharm UK Ltd,Ethypharm SAS,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2015,2013,-2,164.7155,26.1085,19.5453,175.9696,,,11.1469,15.8506,,5.170311252846351,
EVT-E0AB38CD,CTL-0151,Busy Bees Nurseries Ltd,The Teddy Bear Club Nursery,Busy Bees Nurseries Ltd,control,EUR,Ineligible transaction,High,Ineligible,0,0,0,2016,2004,-12,14.7469,2.1125,2.0951,19.4101,,,,14.3249,,2.965793549151161,
EVT-E0AB38CD,CTL-0151,Busy Bees Nurseries Ltd,The Teddy Bear Club Nursery,Busy Bees Nurseries Ltd,control,EUR,Ineligible transaction,High,Ineligible,0,0,0,2016,2005,-11,23.1995,3.3581,3.4916,32.9633,,,13.107,14.4749,,3.495394821388685,
EVT-E0AB38CD,CTL-0151,Busy Bees Nurseries Ltd,The Teddy Bear Club Nursery,Busy Bees Nurseries Ltd,control,EUR,Ineligible transaction,High,Ineligible,0,0,0,2016,2009,-7,40.8253,8.5252,7.055,41.5001,,,,20.8822,,3.725695836872304,
EVT-E0AB38CD,CTL-0151,Busy Bees Nurseries Ltd,The Teddy Bear Club Nursery,Busy Bees Nurseries Ltd,control,EUR,Ineligible transaction,High,Ineligible,0,0,0,2016,2010,-6,28.6947,5.3506,14.4122,53.5072,,,29.8848,18.6465,,3.9798162242862127,
EVT-E0AB38CD,CTL-0151,Busy Bees Nurseries Ltd,The Teddy Bear Club Nursery,Busy Bees Nurseries Ltd,control,EUR,Ineligible transaction,High,Ineligible,0,0,0,2016,2011,-5,37.1678,4.0718,4.5398,57.7511,,,8.3693,10.9553,,4.056142396839547,
EVT-E0AB38CD,CTL-0151,Busy Bees Nurseries Ltd,The Teddy Bear Club Nursery,Busy Bees Nurseries Ltd,control,EUR,Ineligible transaction,High,Ineligible,0,0,0,2016,2012,-4,41.1992,4.2101,5.5708,65.556,,,8.8989,10.2189,,4.182904739201581,
