Deal_ID,Relative_Year,Calendar_Year,Revenue_m,Operating_Income_m,Net_Income_m,Total_Assets_m,Total_Debt_m,R_and_D_Expense_m,ROA_pct,Operating_Margin_pct,Leverage_pct,Provisional_Classification,Provisional_Confidence,Initial_Group,screen_group,Completion_Year,Acquirer_Normalized,Target_Normalized,Acquirer_Raw,Target_Raw,Deal_Subtype_Level_3,Deal_Country_s,Deal_Value_USD_m,Financial_Currency,Multiple_Deal_Acquirer,dup_drop,eligible_strict,eligible_broad,Post_Excluding_t0,is_t0,Innovation_Deal,Treatment_x_Post,n_pre,n_post,preferred,minimal,balanced,in_strict_group
CTL-0202,-2,2013,0.883,-13.809,-18.39,63.043,8.606,9.843,-28.9606,-1563.8732,13.651,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,tigenix,coretherapix slu,TiGenix NV,Coretherapix SLU,Majority Acquisition,Spain,7.0,EUR,No,False,False,True,0,0,,,3,2,True,True,False,False
CTL-0202,-1,2014,6.286,-12.476,-12.99,53.921,12.908,11.356,-22.212,-198.4728,23.9387,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,tigenix,coretherapix slu,TiGenix NV,Coretherapix SLU,Majority Acquisition,Spain,7.0,EUR,No,False,False,True,0,0,,,3,2,True,True,False,False
CTL-0202,0,2015,2.24,-22.955,-35.069,79.171,44.695,18.512,-52.6989,-1024.7768,56.4538,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,tigenix,coretherapix slu,TiGenix NV,Coretherapix SLU,Majority Acquisition,Spain,7.0,EUR,No,False,False,True,0,1,,,3,2,True,True,False,False
CTL-0202,1,2016,26.79,-2.849,3.802,136.201,34.496,21.454,3.5306,-10.6346,25.3273,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,tigenix,coretherapix slu,TiGenix NV,Coretherapix SLU,Majority Acquisition,Spain,7.0,EUR,No,False,False,True,1,0,,,3,2,True,True,False,False
CTL-0202,2,2017,0.906,-42.544,-74.826,81.898,25.41,33.577,-68.6165,-4695.8057,31.0264,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,tigenix,coretherapix slu,TiGenix NV,Coretherapix SLU,Majority Acquisition,Spain,7.0,EUR,No,False,False,True,1,0,,,3,2,True,True,False,False
CTL-0202,3,2018,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,tigenix,coretherapix slu,TiGenix NV,Coretherapix SLU,Majority Acquisition,Spain,7.0,EUR,No,False,False,True,1,0,,,3,2,True,True,False,False
CTL-0203,-3,2013,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2016,hikma pharmaceuticals,roxane laboratories formerly philips roxane boehringer ingelheim roxane,Hikma Pharmaceuticals PLC,"Roxane Laboratories, Inc. (formerly Philips Roxane); Boehringer Ingelheim Roxane, Inc.",100% Acquisition,"United Kingdom , United States",2650.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0203,-2,2014,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2016,hikma pharmaceuticals,roxane laboratories formerly philips roxane boehringer ingelheim roxane,Hikma Pharmaceuticals PLC,"Roxane Laboratories, Inc. (formerly Philips Roxane); Boehringer Ingelheim Roxane, Inc.",100% Acquisition,"United Kingdom , United States",2650.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0203,-1,2015,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2016,hikma pharmaceuticals,roxane laboratories formerly philips roxane boehringer ingelheim roxane,Hikma Pharmaceuticals PLC,"Roxane Laboratories, Inc. (formerly Philips Roxane); Boehringer Ingelheim Roxane, Inc.",100% Acquisition,"United Kingdom , United States",2650.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0203,0,2016,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2016,hikma pharmaceuticals,roxane laboratories formerly philips roxane boehringer ingelheim roxane,Hikma Pharmaceuticals PLC,"Roxane Laboratories, Inc. (formerly Philips Roxane); Boehringer Ingelheim Roxane, Inc.",100% Acquisition,"United Kingdom , United States",2650.0,,No,False,True,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0203,1,2017,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2016,hikma pharmaceuticals,roxane laboratories formerly philips roxane boehringer ingelheim roxane,Hikma Pharmaceuticals PLC,"Roxane Laboratories, Inc. (formerly Philips Roxane); Boehringer Ingelheim Roxane, Inc.",100% Acquisition,"United Kingdom , United States",2650.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0203,2,2018,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2016,hikma pharmaceuticals,roxane laboratories formerly philips roxane boehringer ingelheim roxane,Hikma Pharmaceuticals PLC,"Roxane Laboratories, Inc. (formerly Philips Roxane); Boehringer Ingelheim Roxane, Inc.",100% Acquisition,"United Kingdom , United States",2650.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0203,3,2019,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2016,hikma pharmaceuticals,roxane laboratories formerly philips roxane boehringer ingelheim roxane,Hikma Pharmaceuticals PLC,"Roxane Laboratories, Inc. (formerly Philips Roxane); Boehringer Ingelheim Roxane, Inc.",100% Acquisition,"United Kingdom , United States",2650.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0204,-3,2012,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,innokeys pte,oncoscience,Innokeys Pte Ltd,Oncoscience GmbH,100% Acquisition,Germany,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0204,-2,2013,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,innokeys pte,oncoscience,Innokeys Pte Ltd,Oncoscience GmbH,100% Acquisition,Germany,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0204,-1,2014,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,innokeys pte,oncoscience,Innokeys Pte Ltd,Oncoscience GmbH,100% Acquisition,Germany,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0204,0,2015,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,innokeys pte,oncoscience,Innokeys Pte Ltd,Oncoscience GmbH,100% Acquisition,Germany,,,No,False,True,True,0,1,,,0,0,False,False,False,False
CTL-0204,1,2016,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,innokeys pte,oncoscience,Innokeys Pte Ltd,Oncoscience GmbH,100% Acquisition,Germany,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0204,2,2017,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,innokeys pte,oncoscience,Innokeys Pte Ltd,Oncoscience GmbH,100% Acquisition,Germany,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0204,3,2018,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,innokeys pte,oncoscience,Innokeys Pte Ltd,Oncoscience GmbH,100% Acquisition,Germany,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0205,-3,2012,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,curia global,gadea grupo farmaceutico,Curia Global Inc,Gadea Grupo Farmaceutico SL,100% Acquisition,Spain,174.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0205,-2,2013,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,curia global,gadea grupo farmaceutico,Curia Global Inc,Gadea Grupo Farmaceutico SL,100% Acquisition,Spain,174.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0205,-1,2014,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,curia global,gadea grupo farmaceutico,Curia Global Inc,Gadea Grupo Farmaceutico SL,100% Acquisition,Spain,174.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0205,0,2015,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,curia global,gadea grupo farmaceutico,Curia Global Inc,Gadea Grupo Farmaceutico SL,100% Acquisition,Spain,174.0,,No,False,True,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0205,1,2016,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,curia global,gadea grupo farmaceutico,Curia Global Inc,Gadea Grupo Farmaceutico SL,100% Acquisition,Spain,174.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0205,2,2017,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,curia global,gadea grupo farmaceutico,Curia Global Inc,Gadea Grupo Farmaceutico SL,100% Acquisition,Spain,174.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0205,3,2018,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,curia global,gadea grupo farmaceutico,Curia Global Inc,Gadea Grupo Farmaceutico SL,100% Acquisition,Spain,174.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0206,-3,2012,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,quantum pharmaceutical,nupharm laboratories nupharm,Quantum Pharmaceutical Ltd,NuPharm Laboratories Ltd (Inactive); NuPharm Group Limited (Inactive),100% Acquisition,United Kingdom,21.0,,Yes,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0206,-2,2013,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,quantum pharmaceutical,nupharm laboratories nupharm,Quantum Pharmaceutical Ltd,NuPharm Laboratories Ltd (Inactive); NuPharm Group Limited (Inactive),100% Acquisition,United Kingdom,21.0,,Yes,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0206,-1,2014,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,quantum pharmaceutical,nupharm laboratories nupharm,Quantum Pharmaceutical Ltd,NuPharm Laboratories Ltd (Inactive); NuPharm Group Limited (Inactive),100% Acquisition,United Kingdom,21.0,,Yes,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0206,0,2015,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,quantum pharmaceutical,nupharm laboratories nupharm,Quantum Pharmaceutical Ltd,NuPharm Laboratories Ltd (Inactive); NuPharm Group Limited (Inactive),100% Acquisition,United Kingdom,21.0,,Yes,False,True,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0206,1,2016,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,quantum pharmaceutical,nupharm laboratories nupharm,Quantum Pharmaceutical Ltd,NuPharm Laboratories Ltd (Inactive); NuPharm Group Limited (Inactive),100% Acquisition,United Kingdom,21.0,,Yes,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0206,2,2017,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,quantum pharmaceutical,nupharm laboratories nupharm,Quantum Pharmaceutical Ltd,NuPharm Laboratories Ltd (Inactive); NuPharm Group Limited (Inactive),100% Acquisition,United Kingdom,21.0,,Yes,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0206,3,2018,,,,,,,,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,quantum pharmaceutical,nupharm laboratories nupharm,Quantum Pharmaceutical Ltd,NuPharm Laboratories Ltd (Inactive); NuPharm Group Limited (Inactive),100% Acquisition,United Kingdom,21.0,,Yes,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0207,-3,2012,465.168,53.301,36.593,369.475,16.926,,10.3209,11.4584,4.5811,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,zambon,nigaard pharma,Zambon SpA,Nigaard Pharma AS,Majority Acquisition,Norway,,EUR,No,False,False,True,0,0,0.0,0.0,3,3,True,True,True,True
CTL-0207,-2,2013,477.3452,46.2923,29.6136,393.0043,12.2402,,7.7677,9.6979,3.1145,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,zambon,nigaard pharma,Zambon SpA,Nigaard Pharma AS,Majority Acquisition,Norway,,EUR,No,False,False,True,0,0,0.0,0.0,3,3,True,True,True,True
CTL-0207,-1,2014,523.314,53.404,33.196,418.634,0.0,,8.18,10.205,0.0,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,zambon,nigaard pharma,Zambon SpA,Nigaard Pharma AS,Majority Acquisition,Norway,,EUR,No,False,False,True,0,0,0.0,0.0,3,3,True,True,True,True
CTL-0207,0,2015,566.618,51.281,35.525,536.09,0.596,,7.4419,9.0504,0.1112,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,zambon,nigaard pharma,Zambon SpA,Nigaard Pharma AS,Majority Acquisition,Norway,,EUR,No,False,False,True,0,1,0.0,0.0,3,3,True,True,True,True
CTL-0207,1,2016,257.9042,17.3628,53.4516,444.3223,0.0,,10.9039,6.7323,0.0,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,zambon,nigaard pharma,Zambon SpA,Nigaard Pharma AS,Majority Acquisition,Norway,,EUR,No,False,False,True,1,0,0.0,0.0,3,3,True,True,True,True
CTL-0207,2,2017,296.842,24.098,53.317,502.492,0.0,,11.2624,8.1181,0.0,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,zambon,nigaard pharma,Zambon SpA,Nigaard Pharma AS,Majority Acquisition,Norway,,EUR,No,False,False,True,1,0,0.0,0.0,3,3,True,True,True,True
CTL-0207,3,2018,681.779,88.516,59.408,638.207,8.422,,10.4161,12.9831,1.3196,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,zambon,nigaard pharma,Zambon SpA,Nigaard Pharma AS,Majority Acquisition,Norway,,EUR,No,False,False,True,1,0,0.0,0.0,3,3,True,True,True,True
CTL-0208,-3,2012,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,praktikerinvest aktiebolag recipharm venture fund ab foundation for baltic and east european studies,palette life sciences ab,Praktikerinvest Aktiebolag; Recipharm Venture Fund AB; The Foundation for Baltic and East European Studies,Palette Life Sciences AB,Majority Acquisition,Sweden,3.0,,No,False,False,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0208,-2,2013,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,praktikerinvest aktiebolag recipharm venture fund ab foundation for baltic and east european studies,palette life sciences ab,Praktikerinvest Aktiebolag; Recipharm Venture Fund AB; The Foundation for Baltic and East European Studies,Palette Life Sciences AB,Majority Acquisition,Sweden,3.0,,No,False,False,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0208,-1,2014,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,praktikerinvest aktiebolag recipharm venture fund ab foundation for baltic and east european studies,palette life sciences ab,Praktikerinvest Aktiebolag; Recipharm Venture Fund AB; The Foundation for Baltic and East European Studies,Palette Life Sciences AB,Majority Acquisition,Sweden,3.0,,No,False,False,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0208,0,2015,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,praktikerinvest aktiebolag recipharm venture fund ab foundation for baltic and east european studies,palette life sciences ab,Praktikerinvest Aktiebolag; Recipharm Venture Fund AB; The Foundation for Baltic and East European Studies,Palette Life Sciences AB,Majority Acquisition,Sweden,3.0,,No,False,False,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0208,1,2016,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,praktikerinvest aktiebolag recipharm venture fund ab foundation for baltic and east european studies,palette life sciences ab,Praktikerinvest Aktiebolag; Recipharm Venture Fund AB; The Foundation for Baltic and East European Studies,Palette Life Sciences AB,Majority Acquisition,Sweden,3.0,,No,False,False,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0208,2,2017,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,praktikerinvest aktiebolag recipharm venture fund ab foundation for baltic and east european studies,palette life sciences ab,Praktikerinvest Aktiebolag; Recipharm Venture Fund AB; The Foundation for Baltic and East European Studies,Palette Life Sciences AB,Majority Acquisition,Sweden,3.0,,No,False,False,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0208,3,2018,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,praktikerinvest aktiebolag recipharm venture fund ab foundation for baltic and east european studies,palette life sciences ab,Praktikerinvest Aktiebolag; Recipharm Venture Fund AB; The Foundation for Baltic and East European Studies,Palette Life Sciences AB,Majority Acquisition,Sweden,3.0,,No,False,False,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0209,-3,2012,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,novotek,bioton,NovoTek Group,Bioton SA,Minority Acquisition,Poland,,,No,False,False,False,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0209,-2,2013,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,novotek,bioton,NovoTek Group,Bioton SA,Minority Acquisition,Poland,,,No,False,False,False,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0209,-1,2014,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,novotek,bioton,NovoTek Group,Bioton SA,Minority Acquisition,Poland,,,No,False,False,False,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0209,0,2015,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,novotek,bioton,NovoTek Group,Bioton SA,Minority Acquisition,Poland,,,No,False,False,False,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0209,1,2016,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,novotek,bioton,NovoTek Group,Bioton SA,Minority Acquisition,Poland,,,No,False,False,False,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0209,2,2017,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,novotek,bioton,NovoTek Group,Bioton SA,Minority Acquisition,Poland,,,No,False,False,False,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0209,3,2018,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,novotek,bioton,NovoTek Group,Bioton SA,Minority Acquisition,Poland,,,No,False,False,False,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0210,-3,2012,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,vbc,vivabiocell,"VBC Holdings, LLC",VivaBioCell SpA,Majority Acquisition,Italy,,,No,False,False,True,0,0,,,0,0,False,False,False,False
CTL-0210,-2,2013,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,vbc,vivabiocell,"VBC Holdings, LLC",VivaBioCell SpA,Majority Acquisition,Italy,,,No,False,False,True,0,0,,,0,0,False,False,False,False
CTL-0210,-1,2014,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,vbc,vivabiocell,"VBC Holdings, LLC",VivaBioCell SpA,Majority Acquisition,Italy,,,No,False,False,True,0,0,,,0,0,False,False,False,False
CTL-0210,0,2015,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,vbc,vivabiocell,"VBC Holdings, LLC",VivaBioCell SpA,Majority Acquisition,Italy,,,No,False,False,True,0,1,,,0,0,False,False,False,False
CTL-0210,1,2016,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,vbc,vivabiocell,"VBC Holdings, LLC",VivaBioCell SpA,Majority Acquisition,Italy,,,No,False,False,True,1,0,,,0,0,False,False,False,False
CTL-0210,2,2017,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,vbc,vivabiocell,"VBC Holdings, LLC",VivaBioCell SpA,Majority Acquisition,Italy,,,No,False,False,True,1,0,,,0,0,False,False,False,False
CTL-0210,3,2018,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,vbc,vivabiocell,"VBC Holdings, LLC",VivaBioCell SpA,Majority Acquisition,Italy,,,No,False,False,True,1,0,,,0,0,False,False,False,False
CTL-0211,-3,2012,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,circio asa,targovax oy circio asa,Circio Holding ASA,Targovax Oy (Inactive); Circio Holding ASA,,Norway,30.0,,No,False,False,True,0,0,,,0,0,False,False,False,False
CTL-0211,-2,2013,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,circio asa,targovax oy circio asa,Circio Holding ASA,Targovax Oy (Inactive); Circio Holding ASA,,Norway,30.0,,No,False,False,True,0,0,,,0,0,False,False,False,False
CTL-0211,-1,2014,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,circio asa,targovax oy circio asa,Circio Holding ASA,Targovax Oy (Inactive); Circio Holding ASA,,Norway,30.0,,No,False,False,True,0,0,,,0,0,False,False,False,False
CTL-0211,0,2015,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,circio asa,targovax oy circio asa,Circio Holding ASA,Targovax Oy (Inactive); Circio Holding ASA,,Norway,30.0,,No,False,False,True,0,1,,,0,0,False,False,False,False
CTL-0211,1,2016,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,circio asa,targovax oy circio asa,Circio Holding ASA,Targovax Oy (Inactive); Circio Holding ASA,,Norway,30.0,,No,False,False,True,1,0,,,0,0,False,False,False,False
CTL-0211,2,2017,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,circio asa,targovax oy circio asa,Circio Holding ASA,Targovax Oy (Inactive); Circio Holding ASA,,Norway,30.0,,No,False,False,True,1,0,,,0,0,False,False,False,False
CTL-0211,3,2018,,,,,,,,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,circio asa,targovax oy circio asa,Circio Holding ASA,Targovax Oy (Inactive); Circio Holding ASA,,Norway,30.0,,No,False,False,True,1,0,,,0,0,False,False,False,False
CTL-0212,-3,2012,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,unimedic ab,miwana ab,Unimedic AB,Miwana AB,100% Acquisition,Sweden,0.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0212,-2,2013,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,unimedic ab,miwana ab,Unimedic AB,Miwana AB,100% Acquisition,Sweden,0.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0212,-1,2014,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,unimedic ab,miwana ab,Unimedic AB,Miwana AB,100% Acquisition,Sweden,0.0,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0212,0,2015,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,unimedic ab,miwana ab,Unimedic AB,Miwana AB,100% Acquisition,Sweden,0.0,,No,False,True,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0212,1,2016,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,unimedic ab,miwana ab,Unimedic AB,Miwana AB,100% Acquisition,Sweden,0.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0212,2,2017,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,unimedic ab,miwana ab,Unimedic AB,Miwana AB,100% Acquisition,Sweden,0.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0212,3,2018,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,unimedic ab,miwana ab,Unimedic AB,Miwana AB,100% Acquisition,Sweden,0.0,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0213,-3,2012,,,,,,,,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,amdipharm mercury,primegen,Amdipharm Mercury Company Limited,Primegen Ltd,Majority Acquisition,United Kingdom,,,Yes,False,False,True,0,0,0.0,0.0,0,0,False,False,False,True
