Deal_ID,Initial_Group,Final_Classification,Classification_Confidence,Initial_Treatment,Final_Treatment,Main_DiD_Decision,Acquirer,Target,Completion_Year,Relative_Year,Calendar_Year,Post_Excluding_t0,Post_Including_t0,Treatment_x_Post,Revenue_m,Operating_Income_m,Net_Income_m,Total_Assets_m,Total_Debt_m,R_and_D_Expense_m,ROA_pct,Operating_Margin_pct,Leverage_pct,Patent_Family_Count,Citation_Weighted_Output,Cross_Border_Flag,Deal_Value_USD_m,Financial_Row_Complete,Patent_Row_Complete,Panel_Notes
CTL-0255,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,FutureLife a.s,"Gyncentrum, S.R.O.",2014,0,2014,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0255,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,FutureLife a.s,"Gyncentrum, S.R.O.",2014,1,2015,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0255,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,FutureLife a.s,"Gyncentrum, S.R.O.",2014,2,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0255,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,FutureLife a.s,"Gyncentrum, S.R.O.",2014,3,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0256,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abbott Laboratories,Kalo Pharma Internacional S.L.U.; Corporacion Farmaceutica Recalcine,2014,-3,2011,0,0,,,,,,,,,,,,,Unknown,2117.0,No,No,
CTL-0256,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abbott Laboratories,Kalo Pharma Internacional S.L.U.; Corporacion Farmaceutica Recalcine,2014,-2,2012,0,0,,,,,,,,,,,,,Unknown,2117.0,No,No,
CTL-0256,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abbott Laboratories,Kalo Pharma Internacional S.L.U.; Corporacion Farmaceutica Recalcine,2014,-1,2013,0,0,,,,,,,,,,,,,Unknown,2117.0,No,No,
CTL-0256,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abbott Laboratories,Kalo Pharma Internacional S.L.U.; Corporacion Farmaceutica Recalcine,2014,0,2014,0,1,,,,,,,,,,,,,Unknown,2117.0,No,No,
CTL-0256,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abbott Laboratories,Kalo Pharma Internacional S.L.U.; Corporacion Farmaceutica Recalcine,2014,1,2015,1,1,,,,,,,,,,,,,Unknown,2117.0,No,No,
CTL-0256,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abbott Laboratories,Kalo Pharma Internacional S.L.U.; Corporacion Farmaceutica Recalcine,2014,2,2016,1,1,,,,,,,,,,,,,Unknown,2117.0,No,No,
CTL-0256,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Abbott Laboratories,Kalo Pharma Internacional S.L.U.; Corporacion Farmaceutica Recalcine,2014,3,2017,1,1,,,,,,,,,,,,,Unknown,2117.0,No,No,
CTL-0257,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Riemser Pharma GmbH (formerly RIEMSER Arzneimittel AG),Keocyt SA,2014,-3,2011,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0257,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Riemser Pharma GmbH (formerly RIEMSER Arzneimittel AG),Keocyt SA,2014,-2,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0257,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Riemser Pharma GmbH (formerly RIEMSER Arzneimittel AG),Keocyt SA,2014,-1,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0257,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Riemser Pharma GmbH (formerly RIEMSER Arzneimittel AG),Keocyt SA,2014,0,2014,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0257,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Riemser Pharma GmbH (formerly RIEMSER Arzneimittel AG),Keocyt SA,2014,1,2015,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0257,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Riemser Pharma GmbH (formerly RIEMSER Arzneimittel AG),Keocyt SA,2014,2,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0257,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Riemser Pharma GmbH (formerly RIEMSER Arzneimittel AG),Keocyt SA,2014,3,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0258,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Herantis Pharma Plc,Laurantis Pharma Oy; Hermo Pharma Oy Ltd; Herantis Pharma Plc,2014,-3,2011,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0258,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Herantis Pharma Plc,Laurantis Pharma Oy; Hermo Pharma Oy Ltd; Herantis Pharma Plc,2014,-2,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0258,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Herantis Pharma Plc,Laurantis Pharma Oy; Hermo Pharma Oy Ltd; Herantis Pharma Plc,2014,-1,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0258,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Herantis Pharma Plc,Laurantis Pharma Oy; Hermo Pharma Oy Ltd; Herantis Pharma Plc,2014,0,2014,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0258,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Herantis Pharma Plc,Laurantis Pharma Oy; Hermo Pharma Oy Ltd; Herantis Pharma Plc,2014,1,2015,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0258,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Herantis Pharma Plc,Laurantis Pharma Oy; Hermo Pharma Oy Ltd; Herantis Pharma Plc,2014,2,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0258,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Herantis Pharma Plc,Laurantis Pharma Oy; Hermo Pharma Oy Ltd; Herantis Pharma Plc,2014,3,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0259,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Morood Invest LLC,Care Oncology Clinic,2014,-3,2011,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0259,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Morood Invest LLC,Care Oncology Clinic,2014,-2,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0259,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Morood Invest LLC,Care Oncology Clinic,2014,-1,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0259,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Morood Invest LLC,Care Oncology Clinic,2014,0,2014,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0259,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Morood Invest LLC,Care Oncology Clinic,2014,1,2015,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0259,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Morood Invest LLC,Care Oncology Clinic,2014,2,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0259,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Morood Invest LLC,Care Oncology Clinic,2014,3,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0260,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,PPF AS,Oribase Pharma,2014,-3,2011,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0260,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,PPF AS,Oribase Pharma,2014,-2,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0260,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,PPF AS,Oribase Pharma,2014,-1,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0260,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,PPF AS,Oribase Pharma,2014,0,2014,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0260,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,PPF AS,Oribase Pharma,2014,1,2015,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0260,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,PPF AS,Oribase Pharma,2014,2,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0260,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,PPF AS,Oribase Pharma,2014,3,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0261,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Horizon Therapeutics Plc.,Vidara Therapeutics International Limited,2014,-3,2011,0,0,,,,,,,,,,,,,Unknown,660.0,No,No,
CTL-0261,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Horizon Therapeutics Plc.,Vidara Therapeutics International Limited,2014,-2,2012,0,0,,,,,,,,,,,,,Unknown,660.0,No,No,
CTL-0261,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Horizon Therapeutics Plc.,Vidara Therapeutics International Limited,2014,-1,2013,0,0,,,,,,,,,,,,,Unknown,660.0,No,No,
CTL-0261,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Horizon Therapeutics Plc.,Vidara Therapeutics International Limited,2014,0,2014,0,1,,,,,,,,,,,,,Unknown,660.0,No,No,
CTL-0261,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Horizon Therapeutics Plc.,Vidara Therapeutics International Limited,2014,1,2015,1,1,,,,,,,,,,,,,Unknown,660.0,No,No,
CTL-0261,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Horizon Therapeutics Plc.,Vidara Therapeutics International Limited,2014,2,2016,1,1,,,,,,,,,,,,,Unknown,660.0,No,No,
CTL-0261,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Horizon Therapeutics Plc.,Vidara Therapeutics International Limited,2014,3,2017,1,1,,,,,,,,,,,,,Unknown,660.0,No,No,
CTL-0262,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Charles River Laboratories International, Inc.",Argenta Discovery 2009 Ltd (Inactive); BioFocus DPI Limited,2014,-3,2011,0,0,,,,,,,,,,,,,Unknown,186.0,No,No,
CTL-0262,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Charles River Laboratories International, Inc.",Argenta Discovery 2009 Ltd (Inactive); BioFocus DPI Limited,2014,-2,2012,0,0,,,,,,,,,,,,,Unknown,186.0,No,No,
CTL-0262,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Charles River Laboratories International, Inc.",Argenta Discovery 2009 Ltd (Inactive); BioFocus DPI Limited,2014,-1,2013,0,0,,,,,,,,,,,,,Unknown,186.0,No,No,
CTL-0262,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Charles River Laboratories International, Inc.",Argenta Discovery 2009 Ltd (Inactive); BioFocus DPI Limited,2014,0,2014,0,1,,,,,,,,,,,,,Unknown,186.0,No,No,
CTL-0262,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Charles River Laboratories International, Inc.",Argenta Discovery 2009 Ltd (Inactive); BioFocus DPI Limited,2014,1,2015,1,1,,,,,,,,,,,,,Unknown,186.0,No,No,
CTL-0262,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Charles River Laboratories International, Inc.",Argenta Discovery 2009 Ltd (Inactive); BioFocus DPI Limited,2014,2,2016,1,1,,,,,,,,,,,,,Unknown,186.0,No,No,
CTL-0262,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Charles River Laboratories International, Inc.",Argenta Discovery 2009 Ltd (Inactive); BioFocus DPI Limited,2014,3,2017,1,1,,,,,,,,,,,,,Unknown,186.0,No,No,
CTL-0263,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Ltd,Vectura GmbH,2014,-3,2011,0,0,,50.4944,-12.7119,-10.3578,189.7341,,41.4313,-5.1613,-25.1748,,4.0,35.0,Unknown,181.0,No,Yes,
CTL-0263,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Ltd,Vectura GmbH,2014,-2,2012,0,0,,38.2593,-16.1153,-5.1012,198.2682,,38.0274,-2.6434,-42.1212,,6.0,19.0,Unknown,181.0,No,Yes,
CTL-0263,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Ltd,Vectura GmbH,2014,-1,2013,0,0,,37.4503,-14.3662,-7.2445,185.1516,,37.9414,-3.6703,-38.3607,,5.0,6.0,Unknown,181.0,No,Yes,
CTL-0263,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Ltd,Vectura GmbH,2014,0,2014,0,1,,43.279,-4.3872,-2.7272,373.6631,,33.2003,-0.9899,-10.137,,6.0,20.0,Unknown,181.0,No,Yes,
CTL-0263,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Ltd,Vectura GmbH,2014,1,2015,1,1,,73.9317,-8.9228,4.7163,406.0795,,46.0161,1.2292,-12.069,,4.0,2.0,Unknown,181.0,No,Yes,
CTL-0263,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Ltd,Vectura GmbH,2014,2,2016,1,1,,98.322,0.6828,6.8279,361.4625,,57.4911,1.7262,0.6944,,3.0,,Unknown,181.0,No,No,
CTL-0263,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Ltd,Vectura GmbH,2014,3,2017,1,1,,168.9625,-94.756,-97.8384,808.2677,,68.8408,-17.0666,-56.0811,,7.0,25.0,Unknown,181.0,No,Yes,
CTL-0264,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Limited,Vectura GmbH,2014,-3,2011,0,0,,50.4944,-12.7119,-10.3578,189.7341,,41.4313,-5.1613,-25.1748,,4.0,35.0,Unknown,180.0,No,Yes,
CTL-0264,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Limited,Vectura GmbH,2014,-2,2012,0,0,,38.2593,-16.1153,-5.1012,198.2682,,38.0274,-2.6434,-42.1212,,6.0,19.0,Unknown,180.0,No,Yes,
CTL-0264,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Limited,Vectura GmbH,2014,-1,2013,0,0,,37.4503,-14.3662,-7.2445,185.1516,,37.9414,-3.6703,-38.3607,,5.0,6.0,Unknown,180.0,No,Yes,
CTL-0264,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Limited,Vectura GmbH,2014,0,2014,0,1,,43.279,-4.3872,-2.7272,373.6631,,33.2003,-0.9899,-10.137,,6.0,20.0,Unknown,180.0,No,Yes,
CTL-0264,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Limited,Vectura GmbH,2014,1,2015,1,1,,73.9317,-8.9228,4.7163,406.0795,,46.0161,1.2292,-12.069,,4.0,2.0,Unknown,180.0,No,Yes,
CTL-0264,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Limited,Vectura GmbH,2014,2,2016,1,1,,98.322,0.6828,6.8279,361.4625,,57.4911,1.7262,0.6944,,3.0,,Unknown,180.0,No,No,
CTL-0264,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Vectura Group Limited,Vectura GmbH,2014,3,2017,1,1,,168.9625,-94.756,-97.8384,808.2677,,68.8408,-17.0666,-56.0811,,7.0,25.0,Unknown,180.0,No,Yes,
CTL-0265,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Incanthera Plc,Onco-NX Ltd,2014,-3,2011,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0265,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Incanthera Plc,Onco-NX Ltd,2014,-2,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0265,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Incanthera Plc,Onco-NX Ltd,2014,-1,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0265,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Incanthera Plc,Onco-NX Ltd,2014,0,2014,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0265,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Incanthera Plc,Onco-NX Ltd,2014,1,2015,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0265,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Incanthera Plc,Onco-NX Ltd,2014,2,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0265,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Incanthera Plc,Onco-NX Ltd,2014,3,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0266,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Oxford Gene Technology Ltd,Cytocell Ltd,2014,-3,2011,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0266,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Oxford Gene Technology Ltd,Cytocell Ltd,2014,-2,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0266,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Oxford Gene Technology Ltd,Cytocell Ltd,2014,-1,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0266,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Oxford Gene Technology Ltd,Cytocell Ltd,2014,0,2014,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0266,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Oxford Gene Technology Ltd,Cytocell Ltd,2014,1,2015,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0266,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Oxford Gene Technology Ltd,Cytocell Ltd,2014,2,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0266,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Oxford Gene Technology Ltd,Cytocell Ltd,2014,3,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0267,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Minerva Neurosciences Inc,Mind-NRG SA,2014,-3,2011,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0267,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Minerva Neurosciences Inc,Mind-NRG SA,2014,-2,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0267,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Minerva Neurosciences Inc,Mind-NRG SA,2014,-1,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0267,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Minerva Neurosciences Inc,Mind-NRG SA,2014,0,2014,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0267,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Minerva Neurosciences Inc,Mind-NRG SA,2014,1,2015,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0267,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Minerva Neurosciences Inc,Mind-NRG SA,2014,2,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0267,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Minerva Neurosciences Inc,Mind-NRG SA,2014,3,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0268,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,ProductLife Group,Kohne Pharma GmbH,2014,-3,2011,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0268,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,ProductLife Group,Kohne Pharma GmbH,2014,-2,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0268,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,ProductLife Group,Kohne Pharma GmbH,2014,-1,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0268,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,ProductLife Group,Kohne Pharma GmbH,2014,0,2014,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0268,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,ProductLife Group,Kohne Pharma GmbH,2014,1,2015,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0268,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,ProductLife Group,Kohne Pharma GmbH,2014,2,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0268,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,ProductLife Group,Kohne Pharma GmbH,2014,3,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0269,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,MediGene AG,Medigene Immunotherapies GmbH,2014,-3,2011,0,0,,,,,,,,,,,,,Unknown,14.0,No,No,
CTL-0269,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,MediGene AG,Medigene Immunotherapies GmbH,2014,-2,2012,0,0,,,,,,,,,,,,,Unknown,14.0,No,No,
CTL-0269,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,MediGene AG,Medigene Immunotherapies GmbH,2014,-1,2013,0,0,,,,,,,,,,,,,Unknown,14.0,No,No,
CTL-0269,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,MediGene AG,Medigene Immunotherapies GmbH,2014,0,2014,0,1,,,,,,,,,,,,,Unknown,14.0,No,No,
CTL-0269,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,MediGene AG,Medigene Immunotherapies GmbH,2014,1,2015,1,1,,,,,,,,,,,,,Unknown,14.0,No,No,
CTL-0269,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,MediGene AG,Medigene Immunotherapies GmbH,2014,2,2016,1,1,,,,,,,,,,,,,Unknown,14.0,No,No,
CTL-0269,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,MediGene AG,Medigene Immunotherapies GmbH,2014,3,2017,1,1,,,,,,,,,,,,,Unknown,14.0,No,No,
CTL-0270,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,MediGene AG,Medigene Immunotherapies GmbH,2014,-3,2011,0,0,,,,,,,,,,,,,Unknown,14.0,No,No,
CTL-0270,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,MediGene AG,Medigene Immunotherapies GmbH,2014,-2,2012,0,0,,,,,,,,,,,,,Unknown,14.0,No,No,
CTL-0270,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,MediGene AG,Medigene Immunotherapies GmbH,2014,-1,2013,0,0,,,,,,,,,,,,,Unknown,14.0,No,No,
CTL-0270,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,MediGene AG,Medigene Immunotherapies GmbH,2014,0,2014,0,1,,,,,,,,,,,,,Unknown,14.0,No,No,
CTL-0270,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,MediGene AG,Medigene Immunotherapies GmbH,2014,1,2015,1,1,,,,,,,,,,,,,Unknown,14.0,No,No,
CTL-0270,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,MediGene AG,Medigene Immunotherapies GmbH,2014,2,2016,1,1,,,,,,,,,,,,,Unknown,14.0,No,No,
CTL-0270,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,MediGene AG,Medigene Immunotherapies GmbH,2014,3,2017,1,1,,,,,,,,,,,,,Unknown,14.0,No,No,
CTL-0271,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Agenus Inc,Agenus Switzerland Inc,2014,-3,2011,0,0,,,,,,,,,,,,,Unknown,40.0,No,No,
CTL-0271,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Agenus Inc,Agenus Switzerland Inc,2014,-2,2012,0,0,,,,,,,,,,,,,Unknown,40.0,No,No,
CTL-0271,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Agenus Inc,Agenus Switzerland Inc,2014,-1,2013,0,0,,,,,,,,,,,,,Unknown,40.0,No,No,
CTL-0271,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Agenus Inc,Agenus Switzerland Inc,2014,0,2014,0,1,,,,,,,,,,,,,Unknown,40.0,No,No,
CTL-0271,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Agenus Inc,Agenus Switzerland Inc,2014,1,2015,1,1,,,,,,,,,,,,,Unknown,40.0,No,No,
CTL-0271,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Agenus Inc,Agenus Switzerland Inc,2014,2,2016,1,1,,,,,,,,,,,,,Unknown,40.0,No,No,
CTL-0271,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Agenus Inc,Agenus Switzerland Inc,2014,3,2017,1,1,,,,,,,,,,,,,Unknown,40.0,No,No,
CTL-0272,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Aratana Therapeutics, Inc.",Okapi Sciences NV,2014,-3,2011,0,0,,,,,,,,,,,,,Unknown,45.0,No,No,
CTL-0272,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Aratana Therapeutics, Inc.",Okapi Sciences NV,2014,-2,2012,0,0,,,,,,,,,,,,,Unknown,45.0,No,No,
CTL-0272,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Aratana Therapeutics, Inc.",Okapi Sciences NV,2014,-1,2013,0,0,,,,,,,,,,,,,Unknown,45.0,No,No,
CTL-0272,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Aratana Therapeutics, Inc.",Okapi Sciences NV,2014,0,2014,0,1,,,,,,,,,,,,,Unknown,45.0,No,No,
CTL-0272,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Aratana Therapeutics, Inc.",Okapi Sciences NV,2014,1,2015,1,1,,,,,,,,,,,,,Unknown,45.0,No,No,
CTL-0272,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Aratana Therapeutics, Inc.",Okapi Sciences NV,2014,2,2016,1,1,,,,,,,,,,,,,Unknown,45.0,No,No,
CTL-0272,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,"Aratana Therapeutics, Inc.",Okapi Sciences NV,2014,3,2017,1,1,,,,,,,,,,,,,Unknown,45.0,No,No,
CTL-0273,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Amdipharm Mercury Company Limited,Abcur AB,2013,-3,2010,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0273,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Amdipharm Mercury Company Limited,Abcur AB,2013,-2,2011,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0273,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Amdipharm Mercury Company Limited,Abcur AB,2013,-1,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
